game_id,season,home_team_id,Home Team,away_team_id,Away Team,outcome
2017021219,20172018,14,Tampa Bay Lightning,18,Nashville Predators,away win REG
2017020268,20172018,8,Montreal Canadiens,29,Columbus Blue Jackets,away win OT
2017020139,20172018,10,Toronto Maple Leafs,12,Carolina Hurricanes,away win REG
2017020745,20172018,20,Calgary Flames,26,Los Angeles Kings,away win OT
2017020816,20172018,9,Ottawa Senators,1,New Jersey Devils,home win REG
2017021069,20172018,26,Los Angeles Kings,23,Vancouver Canucks,home win REG
2017020395,20172018,21,Colorado Avalanche,1,New Jersey Devils,away win REG
2017021011,20172018,1,New Jersey Devils,54,Vegas Golden Knights,away win REG
2017020320,20172018,17,Detroit Red Wings,22,Edmonton Oilers,away win REG
2017020341,20172018,3,New York Rangers,17,Detroit Red Wings,home win OT
2017020119,20172018,53,Arizona Coyotes,16,Chicago Blackhawks,away win REG
2017021261,20172018,13,Florida Panthers,7,Buffalo Sabres,home win REG
2017020697,20172018,3,New York Rangers,7,Buffalo Sabres,home win REG
2017020969,20172018,6,Boston Bruins,12,Carolina Hurricanes,home win OT
2017020655,20172018,9,Ottawa Senators,16,Chicago Blackhawks,away win REG
2017020691,20172018,18,Nashville Predators,54,Vegas Golden Knights,home win REG
2017020220,20172018,15,Washington Capitals,53,Arizona Coyotes,home win OT
2017021155,20172018,9,Ottawa Senators,12,Carolina Hurricanes,away win REG
2017020755,20172018,22,Edmonton Oilers,20,Calgary Flames,home win SO
2017020459,20172018,28,San Jose Sharks,30,Minnesota Wild,away win OT
2017021134,20172018,19,St Louis Blues,6,Boston Bruins,home win OT
2017020643,20172018,4,Philadelphia Flyers,7,Buffalo Sabres,home win REG
2017020258,20172018,18,Nashville Predators,5,Pittsburgh Penguins,home win SO
2017020255,20172018,4,Philadelphia Flyers,30,Minnesota Wild,away win REG
2017020369,20172018,3,New York Rangers,13,Florida Panthers,away win REG
2017021150,20172018,25,Dallas Stars,6,Boston Bruins,away win REG
2017020843,20172018,6,Boston Bruins,7,Buffalo Sabres,away win REG
2017020689,20172018,3,New York Rangers,4,Philadelphia Flyers,home win REG
2017021221,20172018,5,Pittsburgh Penguins,15,Washington Capitals,away win REG
2017020576,20172018,1,New Jersey Devils,7,Buffalo Sabres,away win OT
2017020191,20172018,19,St Louis Blues,4,Philadelphia Flyers,away win REG
2017020698,20172018,4,Philadelphia Flyers,10,Toronto Maple Leafs,home win OT
2017021043,20172018,28,San Jose Sharks,19,St Louis Blues,home win REG
2017021123,20172018,15,Washington Capitals,25,Dallas Stars,home win REG
2017020595,20172018,17,Detroit Red Wings,5,Pittsburgh Penguins,home win REG
2017020510,20172018,54,Vegas Golden Knights,13,Florida Panthers,home win REG
2017020694,20172018,24,Anaheim Ducks,5,Pittsburgh Penguins,home win REG
2017020597,20172018,21,Colorado Avalanche,2,New York Islanders,home win REG
2017020650,20172018,5,Pittsburgh Penguins,6,Boston Bruins,home win OT
2017020866,20172018,2,New York Islanders,29,Columbus Blue Jackets,away win REG
2017020526,20172018,29,Columbus Blue Jackets,10,Toronto Maple Leafs,home win REG
2017020910,20172018,52,Winnipeg Jets,13,Florida Panthers,home win REG
2017021224,20172018,9,Ottawa Senators,52,Winnipeg Jets,away win REG
2017020281,20172018,9,Ottawa Senators,5,Pittsburgh Penguins,away win REG
2017021062,20172018,53,Arizona Coyotes,23,Vancouver Canucks,home win REG
2017020293,20172018,9,Ottawa Senators,53,Arizona Coyotes,away win OT
2017020471,20172018,19,St Louis Blues,14,Tampa Bay Lightning,away win REG
2017020006,20172018,7,Buffalo Sabres,8,Montreal Canadiens,away win SO
2017020031,20172018,3,New York Rangers,8,Montreal Canadiens,home win REG
2017021137,20172018,4,Philadelphia Flyers,3,New York Rangers,home win REG
2017021121,20172018,2,New York Islanders,5,Pittsburgh Penguins,home win REG
2017020105,20172018,1,New Jersey Devils,28,San Jose Sharks,away win REG
2017021082,20172018,24,Anaheim Ducks,23,Vancouver Canucks,home win REG
2017020383,20172018,18,Nashville Predators,23,Vancouver Canucks,away win REG
2017021122,20172018,3,New York Rangers,29,Columbus Blue Jackets,away win REG
2017020820,20172018,52,Winnipeg Jets,53,Arizona Coyotes,home win REG
2017020552,20172018,22,Edmonton Oilers,8,Montreal Canadiens,home win REG
2017020909,20172018,17,Detroit Red Wings,10,Toronto Maple Leafs,away win REG
2017020995,20172018,21,Colorado Avalanche,30,Minnesota Wild,home win REG
2017020276,20172018,16,Chicago Blackhawks,3,New York Rangers,home win REG
2017020714,20172018,17,Detroit Red Wings,12,Carolina Hurricanes,away win REG
2017020044,20172018,23,Vancouver Canucks,9,Ottawa Senators,away win SO
2017020938,20172018,22,Edmonton Oilers,21,Colorado Avalanche,home win OT
2017020752,20172018,13,Florida Panthers,15,Washington Capitals,away win REG
2017020913,20172018,7,Buffalo Sabres,15,Washington Capitals,away win REG
2017020618,20172018,4,Philadelphia Flyers,2,New York Islanders,home win REG
2017020720,20172018,22,Edmonton Oilers,23,Vancouver Canucks,home win REG
2017021252,20172018,28,San Jose Sharks,21,Colorado Avalanche,home win REG
2017020785,20172018,22,Edmonton Oilers,21,Colorado Avalanche,away win OT
2017020878,20172018,23,Vancouver Canucks,13,Florida Panthers,away win REG
2017021181,20172018,18,Nashville Predators,30,Minnesota Wild,home win SO
2017020042,20172018,18,Nashville Predators,4,Philadelphia Flyers,home win REG
2017020066,20172018,4,Philadelphia Flyers,15,Washington Capitals,home win REG
2017020233,20172018,3,New York Rangers,6,Boston Bruins,home win REG
2017020994,20172018,52,Winnipeg Jets,17,Detroit Red Wings,home win REG
2017020428,20172018,22,Edmonton Oilers,4,Philadelphia Flyers,away win REG
2017020095,20172018,6,Boston Bruins,23,Vancouver Canucks,home win REG
2017020602,20172018,10,Toronto Maple Leafs,14,Tampa Bay Lightning,away win REG
2017020796,20172018,13,Florida Panthers,17,Detroit Red Wings,home win REG
2017020152,20172018,12,Carolina Hurricanes,19,St Louis Blues,away win REG
2017020825,20172018,26,Los Angeles Kings,22,Edmonton Oilers,home win REG
2017021142,20172018,18,Nashville Predators,10,Toronto Maple Leafs,away win REG
2017021077,20172018,53,Arizona Coyotes,26,Los Angeles Kings,home win SO
2017020290,20172018,29,Columbus Blue Jackets,3,New York Rangers,home win REG
2017020131,20172018,9,Ottawa Senators,26,Los Angeles Kings,away win SO
2017020493,20172018,3,New York Rangers,26,Los Angeles Kings,home win REG
2017021193,20172018,9,Ottawa Senators,13,Florida Panthers,home win OT
2017021177,20172018,1,New Jersey Devils,12,Carolina Hurricanes,home win REG
2017020858,20172018,2,New York Islanders,20,Calgary Flames,away win REG
2017020951,20172018,13,Florida Panthers,5,Pittsburgh Penguins,home win REG
2017020036,20172018,14,Tampa Bay Lightning,15,Washington Capitals,home win OT
2017021262,20172018,15,Washington Capitals,1,New Jersey Devils,home win REG
2017020353,20172018,5,Pittsburgh Penguins,14,Tampa Bay Lightning,home win REG
2017020158,20172018,8,Montreal Canadiens,3,New York Rangers,home win REG
2017020394,20172018,52,Winnipeg Jets,54,Vegas Golden Knights,home win REG
2017020551,20172018,29,Columbus Blue Jackets,4,Philadelphia Flyers,home win SO
2017020922,20172018,17,Detroit Red Wings,18,Nashville Predators,away win REG
2017020323,20172018,2,New York Islanders,4,Philadelphia Flyers,home win OT
2017020554,20172018,53,Arizona Coyotes,21,Colorado Avalanche,away win REG
2017021026,20172018,30,Minnesota Wild,12,Carolina Hurricanes,home win REG
2017020425,20172018,26,Los Angeles Kings,30,Minnesota Wild,home win REG
2017021058,20172018,22,Edmonton Oilers,30,Minnesota Wild,home win REG
2017020326,20172018,12,Carolina Hurricanes,3,New York Rangers,away win REG
2017020461,20172018,3,New York Rangers,25,Dallas Stars,away win SO
2017020651,20172018,54,Vegas Golden Knights,3,New York Rangers,home win REG
2017020048,20172018,21,Colorado Avalanche,6,Boston Bruins,home win REG
2017020781,20172018,9,Ottawa Senators,24,Anaheim Ducks,home win OT
2017020936,20172018,13,Florida Panthers,15,Washington Capitals,home win REG
2017020815,20172018,29,Columbus Blue Jackets,15,Washington Capitals,away win REG
2017020075,20172018,26,Los Angeles Kings,7,Buffalo Sabres,home win REG
2017020773,20172018,10,Toronto Maple Leafs,2,New York Islanders,home win REG
2017020333,20172018,26,Los Angeles Kings,52,Winnipeg Jets,away win REG
2017020053,20172018,18,Nashville Predators,25,Dallas Stars,home win REG
2017020310,20172018,7,Buffalo Sabres,29,Columbus Blue Jackets,away win REG
2017020223,20172018,7,Buffalo Sabres,15,Washington Capitals,home win REG
2017020286,20172018,22,Edmonton Oilers,19,St Louis Blues,away win REG
2017020963,20172018,53,Arizona Coyotes,23,Vancouver Canucks,away win REG
2017020849,20172018,30,Minnesota Wild,16,Chicago Blackhawks,home win REG
2017020110,20172018,3,New York Rangers,18,Nashville Predators,home win REG
2017021004,20172018,5,Pittsburgh Penguins,2,New York Islanders,home win OT
2017020121,20172018,54,Vegas Golden Knights,19,St Louis Blues,home win OT
2017021242,20172018,2,New York Islanders,3,New York Rangers,home win REG
2017020294,20172018,25,Dallas Stars,22,Edmonton Oilers,home win REG
2017020730,20172018,20,Calgary Flames,7,Buffalo Sabres,away win OT
2017021140,20172018,9,Ottawa Senators,22,Edmonton Oilers,away win REG
2017020505,20172018,21,Colorado Avalanche,14,Tampa Bay Lightning,away win REG
2017020435,20172018,19,St Louis Blues,25,Dallas Stars,home win REG
2017020974,20172018,52,Winnipeg Jets,18,Nashville Predators,away win REG
2017020547,20172018,1,New Jersey Devils,16,Chicago Blackhawks,home win REG
2017021036,20172018,17,Detroit Red Wings,54,Vegas Golden Knights,away win REG
2017020151,20172018,29,Columbus Blue Jackets,52,Winnipeg Jets,home win OT
2017020257,20172018,19,St Louis Blues,2,New York Islanders,away win REG
2017020968,20172018,26,Los Angeles Kings,54,Vegas Golden Knights,home win OT
2017020479,20172018,6,Boston Bruins,15,Washington Capitals,away win REG
2017020210,20172018,23,Vancouver Canucks,5,Pittsburgh Penguins,home win REG
2017020298,20172018,8,Montreal Canadiens,10,Toronto Maple Leafs,away win REG
2017020695,20172018,1,New Jersey Devils,15,Washington Capitals,home win OT
2017020673,20172018,1,New Jersey Devils,4,Philadelphia Flyers,away win REG
2017020654,20172018,15,Washington Capitals,23,Vancouver Canucks,home win REG
2017020664,20172018,14,Tampa Bay Lightning,20,Calgary Flames,away win REG
2017020344,20172018,19,St Louis Blues,18,Nashville Predators,away win REG
2017020636,20172018,6,Boston Bruins,12,Carolina Hurricanes,home win REG
2017021249,20172018,22,Edmonton Oilers,54,Vegas Golden Knights,home win REG
2017020967,20172018,21,Colorado Avalanche,23,Vancouver Canucks,home win REG
2017020818,20172018,13,Florida Panthers,23,Vancouver Canucks,home win REG
2017020756,20172018,53,Arizona Coyotes,29,Columbus Blue Jackets,away win REG
2017020016,20172018,10,Toronto Maple Leafs,3,New York Rangers,home win REG
2017020153,20172018,16,Chicago Blackhawks,18,Nashville Predators,away win REG
2017020957,20172018,26,Los Angeles Kings,22,Edmonton Oilers,away win REG
2017020198,20172018,22,Edmonton Oilers,1,New Jersey Devils,home win REG
2017020211,20172018,26,Los Angeles Kings,18,Nashville Predators,away win OT
2017020183,20172018,23,Vancouver Canucks,1,New Jersey Devils,away win REG
2017020649,20172018,17,Detroit Red Wings,14,Tampa Bay Lightning,away win REG
2017020946,20172018,9,Ottawa Senators,4,Philadelphia Flyers,away win REG
2017021236,20172018,23,Vancouver Canucks,54,Vegas Golden Knights,away win SO
2017020125,20172018,7,Buffalo Sabres,17,Detroit Red Wings,home win REG
2017020925,20172018,22,Edmonton Oilers,6,Boston Bruins,away win REG
2017020321,20172018,13,Florida Panthers,10,Toronto Maple Leafs,home win SO
2017020238,20172018,19,St Louis Blues,53,Arizona Coyotes,home win SO
2017020579,20172018,14,Tampa Bay Lightning,4,Philadelphia Flyers,away win REG
2017020309,20172018,24,Anaheim Ducks,13,Florida Panthers,home win REG
2017020690,20172018,17,Detroit Red Wings,25,Dallas Stars,away win REG
2017020385,20172018,16,Chicago Blackhawks,25,Dallas Stars,away win OT
2017020678,20172018,28,San Jose Sharks,53,Arizona Coyotes,home win OT
2017020743,20172018,28,San Jose Sharks,52,Winnipeg Jets,away win OT
2017020470,20172018,29,Columbus Blue Jackets,22,Edmonton Oilers,away win REG
2017020646,20172018,52,Winnipeg Jets,28,San Jose Sharks,home win REG
2017020415,20172018,20,Calgary Flames,4,Philadelphia Flyers,away win REG
2017021235,20172018,20,Calgary Flames,53,Arizona Coyotes,away win REG
2017020488,20172018,22,Edmonton Oilers,18,Nashville Predators,away win REG
2017021132,20172018,7,Buffalo Sabres,53,Arizona Coyotes,away win REG
2017020661,20172018,16,Chicago Blackhawks,30,Minnesota Wild,away win REG
2017020546,20172018,13,Florida Panthers,9,Ottawa Senators,home win REG
2017020376,20172018,54,Vegas Golden Knights,25,Dallas Stars,away win REG
2017020439,20172018,1,New Jersey Devils,29,Columbus Blue Jackets,away win REG
2017020873,20172018,52,Winnipeg Jets,15,Washington Capitals,home win OT
2017020262,20172018,16,Chicago Blackhawks,1,New Jersey Devils,away win REG
2017020024,20172018,19,St Louis Blues,25,Dallas Stars,home win REG
2017020417,20172018,29,Columbus Blue Jackets,1,New Jersey Devils,away win REG
2017020886,20172018,16,Chicago Blackhawks,24,Anaheim Ducks,away win REG
2017020975,20172018,25,Dallas Stars,20,Calgary Flames,home win REG
2017020894,20172018,7,Buffalo Sabres,26,Los Angeles Kings,away win REG
2017020026,20172018,53,Arizona Coyotes,54,Vegas Golden Knights,away win OT
2017020615,20172018,3,New York Rangers,16,Chicago Blackhawks,away win REG
2017020267,20172018,5,Pittsburgh Penguins,7,Buffalo Sabres,home win OT
2017020421,20172018,25,Dallas Stars,18,Nashville Predators,away win REG
2017020522,20172018,25,Dallas Stars,15,Washington Capitals,away win OT
2017020541,20172018,20,Calgary Flames,8,Montreal Canadiens,away win REG
2017020572,20172018,53,Arizona Coyotes,10,Toronto Maple Leafs,away win REG
2017020725,20172018,26,Los Angeles Kings,3,New York Rangers,home win REG
2017020224,20172018,1,New Jersey Devils,19,St Louis Blues,away win REG
2017020724,20172018,24,Anaheim Ducks,28,San Jose Sharks,away win REG
2017020336,20172018,30,Minnesota Wild,21,Colorado Avalanche,home win SO
2017020343,20172018,12,Carolina Hurricanes,10,Toronto Maple Leafs,away win REG
2017021169,20172018,2,New York Islanders,13,Florida Panthers,away win REG
2017020148,20172018,23,Vancouver Canucks,15,Washington Capitals,home win REG
2017021243,20172018,4,Philadelphia Flyers,12,Carolina Hurricanes,home win REG
2017020099,20172018,9,Ottawa Senators,1,New Jersey Devils,away win OT
2017020672,20172018,8,Montreal Canadiens,6,Boston Bruins,away win SO
2017020350,20172018,9,Ottawa Senators,2,New York Islanders,away win REG
2017021028,20172018,24,Anaheim Ducks,15,Washington Capitals,home win REG
2017020653,20172018,7,Buffalo Sabres,52,Winnipeg Jets,away win REG
2017020244,20172018,15,Washington Capitals,5,Pittsburgh Penguins,home win REG
2017020476,20172018,2,New York Islanders,25,Dallas Stars,away win REG
2017021032,20172018,6,Boston Bruins,4,Philadelphia Flyers,home win REG
2017020871,20172018,18,Nashville Predators,19,St Louis Blues,home win OT
2017020265,20172018,12,Carolina Hurricanes,25,Dallas Stars,home win REG
2017020253,20172018,17,Detroit Red Wings,29,Columbus Blue Jackets,away win SO
2017020094,20172018,26,Los Angeles Kings,8,Montreal Canadiens,home win REG
2017020592,20172018,23,Vancouver Canucks,26,Los Angeles Kings,away win REG
2017020104,20172018,7,Buffalo Sabres,23,Vancouver Canucks,away win REG
2017020184,20172018,24,Anaheim Ducks,10,Toronto Maple Leafs,away win REG
2017020855,20172018,25,Dallas Stars,23,Vancouver Canucks,away win REG
2017020328,20172018,14,Tampa Bay Lightning,16,Chicago Blackhawks,home win OT
2017020924,20172018,52,Winnipeg Jets,26,Los Angeles Kings,away win REG
2017021178,20172018,9,Ottawa Senators,2,New York Islanders,away win REG
2017020607,20172018,19,St Louis Blues,1,New Jersey Devils,home win SO
2017020259,20172018,53,Arizona Coyotes,52,Winnipeg Jets,away win REG
2017020828,20172018,4,Philadelphia Flyers,8,Montreal Canadiens,home win REG
2017020448,20172018,13,Florida Panthers,21,Colorado Avalanche,away win REG
2017021095,20172018,20,Calgary Flames,28,San Jose Sharks,away win REG
2017020770,20172018,25,Dallas Stars,26,Los Angeles Kings,away win REG
2017021083,20172018,7,Buffalo Sabres,10,Toronto Maple Leafs,away win REG
2017021067,20172018,13,Florida Panthers,9,Ottawa Senators,away win REG
2017021027,20172018,16,Chicago Blackhawks,21,Colorado Avalanche,home win OT
2017020400,20172018,5,Pittsburgh Penguins,7,Buffalo Sabres,home win REG
2017020168,20172018,52,Winnipeg Jets,5,Pittsburgh Penguins,home win REG
2017021234,20172018,13,Florida Panthers,18,Nashville Predators,home win REG
2017020078,20172018,24,Anaheim Ducks,7,Buffalo Sabres,away win REG
2017020035,20172018,10,Toronto Maple Leafs,16,Chicago Blackhawks,home win OT
2017020533,20172018,14,Tampa Bay Lightning,9,Ottawa Senators,home win SO
2017020594,20172018,29,Columbus Blue Jackets,14,Tampa Bay Lightning,away win REG
2017020123,20172018,10,Toronto Maple Leafs,26,Los Angeles Kings,home win REG
2017020753,20172018,19,St Louis Blues,21,Colorado Avalanche,home win REG
2017020327,20172018,29,Columbus Blue Jackets,20,Calgary Flames,home win OT
2017021223,20172018,10,Toronto Maple Leafs,7,Buffalo Sabres,home win REG
2017020657,20172018,19,St Louis Blues,13,Florida Panthers,away win REG
2017020999,20172018,24,Anaheim Ducks,29,Columbus Blue Jackets,home win REG
2017021035,20172018,9,Ottawa Senators,7,Buffalo Sabres,away win SO
2017020692,20172018,53,Arizona Coyotes,28,San Jose Sharks,away win SO
2017020434,20172018,13,Florida Panthers,52,Winnipeg Jets,home win REG
2017020834,20172018,28,San Jose Sharks,54,Vegas Golden Knights,away win REG
2017021002,20172018,26,Los Angeles Kings,16,Chicago Blackhawks,away win REG
2017020436,20172018,23,Vancouver Canucks,4,Philadelphia Flyers,away win REG
2017020080,20172018,17,Detroit Red Wings,14,Tampa Bay Lightning,away win REG
2017020363,20172018,5,Pittsburgh Penguins,4,Philadelphia Flyers,home win OT
2017020389,20172018,2,New York Islanders,9,Ottawa Senators,away win REG
2017021018,20172018,22,Edmonton Oilers,53,Arizona Coyotes,home win OT
2017021049,20172018,7,Buffalo Sabres,54,Vegas Golden Knights,away win SO
2017020663,20172018,15,Washington Capitals,12,Carolina Hurricanes,away win REG
2017020808,20172018,10,Toronto Maple Leafs,24,Anaheim Ducks,home win REG
2017021115,20172018,24,Anaheim Ducks,1,New Jersey Devils,home win REG
2017020068,20172018,52,Winnipeg Jets,12,Carolina Hurricanes,home win REG
2017020568,20172018,24,Anaheim Ducks,54,Vegas Golden Knights,away win REG
2017020487,20172018,20,Calgary Flames,28,San Jose Sharks,away win REG
2017020985,20172018,13,Florida Panthers,1,New Jersey Devils,home win REG
2017020014,20172018,14,Tampa Bay Lightning,13,Florida Panthers,home win REG
2017020702,20172018,18,Nashville Predators,53,Arizona Coyotes,home win SO
2017020088,20172018,25,Dallas Stars,53,Arizona Coyotes,home win REG
2017020023,20172018,12,Carolina Hurricanes,30,Minnesota Wild,home win SO
2017021199,20172018,26,Los Angeles Kings,53,Arizona Coyotes,home win REG
2017021130,20172018,54,Vegas Golden Knights,23,Vancouver Canucks,home win REG
2017021055,20172018,10,Toronto Maple Leafs,5,Pittsburgh Penguins,home win REG
2017020338,20172018,15,Washington Capitals,14,Tampa Bay Lightning,home win REG
2017020002,20172018,5,Pittsburgh Penguins,19,St Louis Blues,away win OT
2017020931,20172018,1,New Jersey Devils,30,Minnesota Wild,away win REG
2017020025,20172018,16,Chicago Blackhawks,29,Columbus Blue Jackets,home win REG
2017020640,20172018,20,Calgary Flames,24,Anaheim Ducks,home win REG
2017020793,20172018,4,Philadelphia Flyers,9,Ottawa Senators,away win SO
2017020082,20172018,3,New York Rangers,5,Pittsburgh Penguins,away win OT
2017020693,20172018,6,Boston Bruins,8,Montreal Canadiens,home win REG
2017020190,20172018,13,Florida Panthers,29,Columbus Blue Jackets,away win REG
2017021213,20172018,18,Nashville Predators,7,Buffalo Sabres,away win REG
2017021151,20172018,21,Colorado Avalanche,54,Vegas Golden Knights,home win SO
2017020264,20172018,26,Los Angeles Kings,28,San Jose Sharks,away win REG
2017020460,20172018,2,New York Islanders,15,Washington Capitals,home win REG
2017021072,20172018,8,Montreal Canadiens,25,Dallas Stars,home win REG
2017021008,20172018,13,Florida Panthers,4,Philadelphia Flyers,home win REG
2017021149,20172018,52,Winnipeg Jets,24,Anaheim Ducks,home win OT
2017020409,20172018,52,Winnipeg Jets,9,Ottawa Senators,home win REG
2017020666,20172018,13,Florida Panthers,20,Calgary Flames,away win REG
2017021162,20172018,22,Edmonton Oilers,26,Los Angeles Kings,home win REG
2017020213,20172018,22,Edmonton Oilers,17,Detroit Red Wings,away win REG
2017020850,20172018,53,Arizona Coyotes,4,Philadelphia Flyers,away win SO
2017021153,20172018,10,Toronto Maple Leafs,17,Detroit Red Wings,home win REG
2017020458,20172018,19,St Louis Blues,7,Buffalo Sabres,home win OT
2017021250,20172018,23,Vancouver Canucks,53,Arizona Coyotes,home win OT
2017020634,20172018,25,Dallas Stars,22,Edmonton Oilers,home win REG
2017020297,20172018,7,Buffalo Sabres,12,Carolina Hurricanes,away win REG
2017021073,20172018,14,Tampa Bay Lightning,9,Ottawa Senators,away win REG
2017020085,20172018,9,Ottawa Senators,23,Vancouver Canucks,away win REG
2017020899,20172018,5,Pittsburgh Penguins,10,Toronto Maple Leafs,home win REG
2017020440,20172018,15,Washington Capitals,3,New York Rangers,home win REG
2017021144,20172018,21,Colorado Avalanche,26,Los Angeles Kings,away win REG
2017020170,20172018,2,New York Islanders,54,Vegas Golden Knights,home win REG
2017021085,20172018,4,Philadelphia Flyers,29,Columbus Blue Jackets,away win REG
2017020928,20172018,24,Anaheim Ducks,25,Dallas Stars,home win REG
2017021117,20172018,7,Buffalo Sabres,18,Nashville Predators,away win REG
2017020299,20172018,14,Tampa Bay Lightning,2,New York Islanders,away win REG
2017020378,20172018,8,Montreal Canadiens,9,Ottawa Senators,home win REG
2017020308,20172018,54,Vegas Golden Knights,26,Los Angeles Kings,home win REG
2017020032,20172018,6,Boston Bruins,21,Colorado Avalanche,away win REG
2017021068,20172018,24,Anaheim Ducks,19,St Louis Blues,away win REG
2017020751,20172018,17,Detroit Red Wings,16,Chicago Blackhawks,away win REG
2017020944,20172018,16,Chicago Blackhawks,28,San Jose Sharks,home win REG
2017021106,20172018,53,Arizona Coyotes,30,Minnesota Wild,away win REG
2017020516,20172018,10,Toronto Maple Leafs,12,Carolina Hurricanes,home win REG
2017021052,20172018,21,Colorado Avalanche,53,Arizona Coyotes,home win REG
2017020215,20172018,16,Chicago Blackhawks,8,Montreal Canadiens,away win REG
2017020392,20172018,13,Florida Panthers,28,San Jose Sharks,away win REG
2017020683,20172018,6,Boston Bruins,25,Dallas Stars,away win OT
2017020232,20172018,10,Toronto Maple Leafs,30,Minnesota Wild,home win REG
2017020779,20172018,3,New York Rangers,10,Toronto Maple Leafs,away win REG
2017020801,20172018,25,Dallas Stars,30,Minnesota Wild,home win REG
2017020713,20172018,9,Ottawa Senators,10,Toronto Maple Leafs,away win REG
2017020252,20172018,9,Ottawa Senators,21,Colorado Avalanche,home win REG
2017021079,20172018,3,New York Rangers,5,Pittsburgh Penguins,home win OT
2017020686,20172018,8,Montreal Canadiens,2,New York Islanders,away win OT
2017020844,20172018,10,Toronto Maple Leafs,9,Ottawa Senators,home win REG
2017020976,20172018,54,Vegas Golden Knights,26,Los Angeles Kings,away win REG
2017020029,20172018,24,Anaheim Ducks,4,Philadelphia Flyers,away win OT
2017020241,20172018,26,Los Angeles Kings,14,Tampa Bay Lightning,away win REG
2017020499,20172018,2,New York Islanders,26,Los Angeles Kings,home win OT
2017020489,20172018,53,Arizona Coyotes,14,Tampa Bay Lightning,away win REG
2017021020,20172018,6,Boston Bruins,17,Detroit Red Wings,home win OT
2017020633,20172018,4,Philadelphia Flyers,19,St Louis Blues,home win REG
2017020406,20172018,25,Dallas Stars,16,Chicago Blackhawks,home win SO
2017020784,20172018,20,Calgary Flames,14,Tampa Bay Lightning,away win REG
2017020142,20172018,8,Montreal Canadiens,26,Los Angeles Kings,away win REG
2017020947,20172018,20,Calgary Flames,21,Colorado Avalanche,home win REG
2017020517,20172018,7,Buffalo Sabres,6,Boston Bruins,away win REG
2017021029,20172018,7,Buffalo Sabres,20,Calgary Flames,away win REG
2017020700,20172018,9,Ottawa Senators,19,St Louis Blues,away win REG
2017020418,20172018,8,Montreal Canadiens,19,St Louis Blues,away win REG
2017020368,20172018,2,New York Islanders,23,Vancouver Canucks,home win REG
2017021056,20172018,13,Florida Panthers,3,New York Rangers,home win SO
2017020513,20172018,4,Philadelphia Flyers,26,Los Angeles Kings,away win REG
2017020273,20172018,22,Edmonton Oilers,54,Vegas Golden Knights,home win REG
2017020709,20172018,4,Philadelphia Flyers,1,New Jersey Devils,home win REG
2017021266,20172018,21,Colorado Avalanche,19,St Louis Blues,home win REG
2017020225,20172018,2,New York Islanders,22,Edmonton Oilers,away win OT
2017021089,20172018,52,Winnipeg Jets,16,Chicago Blackhawks,home win REG
2017021048,20172018,6,Boston Bruins,16,Chicago Blackhawks,home win REG
2017020639,20172018,53,Arizona Coyotes,3,New York Rangers,away win SO
2017020174,20172018,13,Florida Panthers,14,Tampa Bay Lightning,away win REG
2017020420,20172018,14,Tampa Bay Lightning,2,New York Islanders,home win REG
2017020583,20172018,25,Dallas Stars,19,St Louis Blues,home win REG
2017020767,20172018,19,St Louis Blues,8,Montreal Canadiens,home win REG
2017020332,20172018,24,Anaheim Ducks,54,Vegas Golden Knights,away win REG
2017020859,20172018,54,Vegas Golden Knights,4,Philadelphia Flyers,away win REG
2017020901,20172018,18,Nashville Predators,17,Detroit Red Wings,away win REG
2017020187,20172018,15,Washington Capitals,2,New York Islanders,home win REG
2017020175,20172018,19,St Louis Blues,26,Los Angeles Kings,home win REG
2017021240,20172018,24,Anaheim Ducks,30,Minnesota Wild,home win REG
2017020880,20172018,2,New York Islanders,3,New York Rangers,home win REG
2017020966,20172018,14,Tampa Bay Lightning,10,Toronto Maple Leafs,home win SO
2017020774,20172018,17,Detroit Red Wings,28,San Jose Sharks,home win SO
2017020970,20172018,5,Pittsburgh Penguins,1,New Jersey Devils,away win REG
2017021230,20172018,2,New York Islanders,4,Philadelphia Flyers,home win REG
2017021253,20172018,5,Pittsburgh Penguins,9,Ottawa Senators,home win REG
2017021136,20172018,2,New York Islanders,14,Tampa Bay Lightning,away win REG
2017020011,20172018,24,Anaheim Ducks,53,Arizona Coyotes,home win REG
2017021182,20172018,52,Winnipeg Jets,6,Boston Bruins,home win SO
2017020497,20172018,6,Boston Bruins,3,New York Rangers,away win OT
2017020373,20172018,18,Nashville Predators,16,Chicago Blackhawks,home win REG
2017020130,20172018,8,Montreal Canadiens,13,Florida Panthers,home win REG
2017020275,20172018,17,Detroit Red Wings,20,Calgary Flames,home win REG
2017021116,20172018,6,Boston Bruins,29,Columbus Blue Jackets,away win OT
2017020612,20172018,23,Vancouver Canucks,24,Anaheim Ducks,away win REG
2017020524,20172018,23,Vancouver Canucks,8,Montreal Canadiens,away win REG
2017020356,20172018,21,Colorado Avalanche,20,Calgary Flames,away win REG
2017020629,20172018,9,Ottawa Senators,28,San Jose Sharks,home win OT
2017021185,20172018,23,Vancouver Canucks,24,Anaheim Ducks,home win REG
2017021217,20172018,54,Vegas Golden Knights,28,San Jose Sharks,home win REG
2017020287,20172018,23,Vancouver Canucks,54,Vegas Golden Knights,away win REG
